nama,jenis,lat,lon,provinsi,pm25_h1,pm25_h2,pm25_h3,jarak_grid_km_h1,jarak_grid_km_h2,jarak_grid_km_h3,tanggal_ramal_h1,tanggal_ramal_h2,tanggal_ramal_h3
Martadinata,village,0.18229,117.44252,KALIMANTAN TIMUR,26.981239318847656,26.418052673339844,24.37345314025879,21.86193679234391,21.86193679234391,21.86193679234391,2026-09-13,2026-09-14,2026-09-15
Bontang Lestari,village,0.07665,117.45325,KALIMANTAN TIMUR,26.981239318847656,26.418052673339844,24.37345314025879,29.716420284379613,29.716420284379613,29.716420284379613,2026-09-13,2026-09-14,2026-09-15
Kelinjau Ulu,village,0.44439,116.67699,KALIMANTAN TIMUR,39.74984359741211,41.65632629394531,35.82001876831055,18.195132334322007,18.195132334322007,18.195132334322007,2026-09-13,2026-09-14,2026-09-15
Melintang,village,-0.28505,116.40515,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,23.640192501018458,23.640192501018458,23.640192501018458,2026-09-13,2026-09-14,2026-09-15
Benhes,village,1.07811,116.76583,KALIMANTAN TIMUR,25.48261070251465,26.088165283203125,25.031766891479492,30.79976722925517,30.79976722925517,30.79976722925517,2026-09-13,2026-09-14,2026-09-15
Muai,village,0.27456,116.23197,KALIMANTAN TIMUR,27.362743377685547,27.612306594848633,25.90041160583496,14.944381531415592,14.944381531415592,14.944381531415592,2026-09-13,2026-09-14,2026-09-15
Tani Bhakti,village,-0.6261,117.12076,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,8.535345910611705,8.535345910611705,8.535345910611705,2026-09-13,2026-09-14,2026-09-15
Mukti Lestari,village,1.36676,117.74902,KALIMANTAN TIMUR,15.797786712646484,15.441673278808594,14.512802124023438,18.15300371120804,18.15300371120804,18.15300371120804,2026-09-13,2026-09-14,2026-09-15
Handil Terusan,village,-0.55246,117.38319,KALIMANTAN TIMUR,17.077356338500977,18.832569122314453,16.370994567871094,29.15958136788347,29.15958136788347,29.15958136788347,2026-09-13,2026-09-14,2026-09-15
Sekerat,village,0.77788,117.77228,KALIMANTAN TIMUR,18.601871490478516,19.84461212158203,18.745744705200195,19.312118116229822,19.312118116229822,19.312118116229822,2026-09-13,2026-09-14,2026-09-15
Karang Jinawi,village,-0.86057,116.7938,KALIMANTAN TIMUR,13.880085945129395,14.11353588104248,13.192788124084473,27.983628808681196,27.983628808681196,27.983628808681196,2026-09-13,2026-09-14,2026-09-15
Sallo Cela,village,-0.24082,117.34528,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,27.64880531332858,27.64880531332858,27.64880531332858,2026-09-13,2026-09-14,2026-09-15
Muara Nayan,village,-0.56455,116.08587,KALIMANTAN TIMUR,17.860916137695312,20.413249969482422,17.640682220458984,15.143073234153391,15.143073234153391,15.143073234153391,2026-09-13,2026-09-14,2026-09-15
Giri Purwa,village,-1.3394,116.66146,KALIMANTAN TIMUR,14.908312797546387,14.671296119689941,14.206857681274414,16.93956630670192,16.93956630670192,16.93956630670192,2026-09-13,2026-09-14,2026-09-15
Suka Damai,village,0.09051,117.38204,KALIMANTAN TIMUR,26.981239318847656,26.418052673339844,24.37345314025879,33.61546350890364,33.61546350890364,33.61546350890364,2026-09-13,2026-09-14,2026-09-15
Berbas Pantai,village,0.11488,117.48506,KALIMANTAN TIMUR,26.981239318847656,26.418052673339844,24.37345314025879,24.229380469523374,24.229380469523374,24.229380469523374,2026-09-13,2026-09-14,2026-09-15
Muara Ritan,village,0.39536,116.04646,KALIMANTAN TIMUR,27.362743377685547,27.612306594848633,25.90041160583496,12.160452767392997,12.160452767392997,12.160452767392997,2026-09-13,2026-09-14,2026-09-15
Margo Mulyo,village,-1.22322,116.82539,KALIMANTAN TIMUR,14.908312797546387,14.671296119689941,14.206857681274414,25.189297281121437,25.189297281121437,25.189297281121437,2026-09-13,2026-09-14,2026-09-15
Muara Leka,village,-0.50881,116.42927,KALIMANTAN TIMUR,13.880085945129395,14.11353588104248,13.192788124084473,28.50129619853396,28.50129619853396,28.50129619853396,2026-09-13,2026-09-14,2026-09-15
Salok Api Darat,village,-1.11391,116.97608,KALIMANTAN TIMUR,16.005403518676758,16.067886352539062,15.408806800842285,16.775843769827006,16.775843769827006,16.775843769827006,2026-09-13,2026-09-14,2026-09-15
Susuk Luar,village,0.87548,118.20043,KALIMANTAN TIMUR,15.843913078308105,15.382493019104004,14.73497486114502,13.968693205837477,13.968693205837477,13.968693205837477,2026-09-13,2026-09-14,2026-09-15
Panca Jaya,village,-0.17233,116.90817,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,21.551168508477545,21.551168508477545,21.551168508477545,2026-09-13,2026-09-14,2026-09-15
Muara Jawa Ilir,village,-0.86374,117.21118,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,22.00689744407991,22.00689744407991,22.00689744407991,2026-09-13,2026-09-14,2026-09-15
Sambera Baru,village,-0.1936,117.38038,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,31.18477068753315,31.18477068753315,31.18477068753315,2026-09-13,2026-09-14,2026-09-15
Sebulu Ulu,village,-0.27772,116.99041,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,14.939134993778179,14.939134993778179,14.939134993778179,2026-09-13,2026-09-14,2026-09-15
Penyinggahan Ilir,village,-0.38526,116.22367,KALIMANTAN TIMUR,35.77309799194336,36.768409729003906,32.896358489990234,24.76806131946255,24.76806131946255,24.76806131946255,2026-09-13,2026-09-14,2026-09-15
Makarti,village,-0.11195,117.33603,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,28.011972821771685,28.011972821771685,28.011972821771685,2026-09-13,2026-09-14,2026-09-15
Kota Bangun III,village,-0.40447,116.53358,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,23.905479131924878,23.905479131924878,23.905479131924878,2026-09-13,2026-09-14,2026-09-15
Muara Toyu,village,-1.33659,116.27629,KALIMANTAN TIMUR,15.564688682556152,15.641468048095703,15.175750732421875,24.794162777868074,24.794162777868074,24.794162777868074,2026-09-13,2026-09-14,2026-09-15
Mugi Rahayu,village,0.7114,117.09459,KALIMANTAN TIMUR,26.685718536376953,26.02151107788086,23.504852294921875,9.870216271824992,9.870216271824992,9.870216271824992,2026-09-13,2026-09-14,2026-09-15
Sumber Agung,village,0.55479,116.73378,KALIMANTAN TIMUR,24.958724975585938,25.821014404296875,24.255998611450195,31.059532448420875,31.059532448420875,31.059532448420875,2026-09-13,2026-09-14,2026-09-15
Muara Enggelam,village,-0.24604,116.33059,KALIMANTAN TIMUR,35.77309799194336,36.768409729003906,32.896358489990234,26.146328148862803,26.146328148862803,26.146328148862803,2026-09-13,2026-09-14,2026-09-15
Bukit Raya,village,-0.9764,117.0557,KALIMANTAN TIMUR,16.005403518676758,16.067886352539062,15.408806800842285,25.346282834755055,25.346282834755055,25.346282834755055,2026-09-13,2026-09-14,2026-09-15
Mekar Baru,village,0.77251,116.39423,KALIMANTAN TIMUR,24.958724975585938,25.821014404296875,24.255998611450195,23.08172578528178,23.08172578528178,23.08172578528178,2026-09-13,2026-09-14,2026-09-15
Bukit Layang,village,0.2521,116.23142,KALIMANTAN TIMUR,27.362743377685547,27.612306594848633,25.90041160583496,15.553473380255493,15.553473380255493,15.553473380255493,2026-09-13,2026-09-14,2026-09-15
Tani Harapan,village,-0.72809,117.12364,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,4.082248652336834,4.082248652336834,4.082248652336834,2026-09-13,2026-09-14,2026-09-15
Kerayaan,village,0.83458,118.02345,KALIMANTAN TIMUR,15.843913078308105,15.382493019104004,14.73497486114502,9.339372017364935,9.339372017364935,9.339372017364935,2026-09-13,2026-09-14,2026-09-15
Teluk Muda,village,-0.12324,116.45019,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,18.717429737174598,18.717429737174598,18.717429737174598,2026-09-13,2026-09-14,2026-09-15
Bhuana Jaya,village,-0.25169,117.12127,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,6.215251281759452,6.215251281759452,6.215251281759452,2026-09-13,2026-09-14,2026-09-15
Penawang,village,-0.77494,115.90217,KALIMANTAN TIMUR,17.860916137695312,20.413249969482422,17.640682220458984,23.521399942235306,23.521399942235306,23.521399942235306,2026-09-13,2026-09-14,2026-09-15
Sepaso Selatan,village,0.73682,117.57287,KALIMANTAN TIMUR,18.601871490478516,19.84461212158203,18.745744705200195,7.645503800228589,7.645503800228589,7.645503800228589,2026-09-13,2026-09-14,2026-09-15
Pemaluan,village,-1.04442,116.66262,KALIMANTAN TIMUR,14.908312797546387,14.671296119689941,14.206857681274414,18.647921062963288,18.647921062963288,18.647921062963288,2026-09-13,2026-09-14,2026-09-15
Gas Alam Badak I,village,-0.32692,117.43416,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,39.74642166227633,39.74642166227633,39.74642166227633,2026-09-13,2026-09-14,2026-09-15
Bukit Biru,village,-0.46422,116.9904,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,28.91134629096369,28.91134629096369,28.91134629096369,2026-09-13,2026-09-14,2026-09-15
Bekokong Makmur,village,-0.65494,116.12647,KALIMANTAN TIMUR,17.860916137695312,20.413249969482422,17.640682220458984,5.810896763906168,5.810896763906168,5.810896763906168,2026-09-13,2026-09-14,2026-09-15
Long Nyelong,village,1.08021,116.43574,KALIMANTAN TIMUR,25.48261070251465,26.088165283203125,25.031766891479492,30.50823233936534,30.50823233936534,30.50823233936534,2026-09-13,2026-09-14,2026-09-15
Baru Ilir,village,-1.23337,116.82658,KALIMANTAN TIMUR,14.908312797546387,14.671296119689941,14.206857681274414,25.460701594382535,25.460701594382535,25.460701594382535,2026-09-13,2026-09-14,2026-09-15
Loh Sumber,village,-0.51891,117.01678,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,22.16055667836189,22.16055667836189,22.16055667836189,2026-09-13,2026-09-14,2026-09-15
Karya Merdeka,village,-1.05091,116.94402,KALIMANTAN TIMUR,16.005403518676758,16.067886352539062,15.408806800842285,23.990337889608742,23.990337889608742,23.990337889608742,2026-09-13,2026-09-14,2026-09-15
Bumi Etam,village,1.0986,117.8572,KALIMANTAN TIMUR,13.88227653503418,14.10601806640625,13.234689712524414,35.07277547964696,35.07277547964696,35.07277547964696,2026-09-13,2026-09-14,2026-09-15
Gunung Sari,village,0.36735,116.13308,KALIMANTAN TIMUR,27.362743377685547,27.612306594848633,25.90041160583496,8.34352646274962,8.34352646274962,8.34352646274962,2026-09-13,2026-09-14,2026-09-15
Bumi Sejahtera,village,0.89792,117.91068,KALIMANTAN TIMUR,15.843913078308105,15.382493019104004,14.73497486114502,23.69848290623291,23.69848290623291,23.69848290623291,2026-09-13,2026-09-14,2026-09-15
Segihan,village,-0.29186,117.01746,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,13.732003598972014,13.732003598972014,13.732003598972014,2026-09-13,2026-09-14,2026-09-15
Muara Ohong,village,-0.4371,116.12538,KALIMANTAN TIMUR,35.77309799194336,36.768409729003906,32.896358489990234,26.514927138125106,26.514927138125106,26.514927138125106,2026-09-13,2026-09-14,2026-09-15
Tiwei,village,-1.48548,116.13941,KALIMANTAN TIMUR,22.6110897064209,22.278844833374023,20.45400619506836,24.25242075514564,24.25242075514564,24.25242075514564,2026-09-13,2026-09-14,2026-09-15
Pelawan,village,1.19322,117.88191,KALIMANTAN TIMUR,13.88227653503418,14.10601806640625,13.234689712524414,26.996033000089092,26.996033000089092,26.996033000089092,2026-09-13,2026-09-14,2026-09-15
Kota Bangun II,village,-0.37284,116.56376,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,19.636838106082653,19.636838106082653,19.636838106082653,2026-09-13,2026-09-14,2026-09-15
Perkuwen,village,-1.32983,116.15461,KALIMANTAN TIMUR,15.564688682556152,15.641468048095703,15.175750732421875,15.660978020584796,15.660978020584796,15.660978020584796,2026-09-13,2026-09-14,2026-09-15
Prangat Selatan,village,-0.1457,117.3302,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,26.299432276522122,26.299432276522122,26.299432276522122,2026-09-13,2026-09-14,2026-09-15
Tepian Makmur,village,0.68189,117.2594,KALIMANTAN TIMUR,26.685718536376953,26.02151107788086,23.504852294921875,22.058695341556927,22.058695341556927,22.058695341556927,2026-09-13,2026-09-14,2026-09-15
Jawa,village,-0.4977,117.13703,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,22.86843622572427,22.86843622572427,22.86843622572427,2026-09-13,2026-09-14,2026-09-15
Lebak Mantan,village,-0.42895,116.49997,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,27.78177786193262,27.78177786193262,27.78177786193262,2026-09-13,2026-09-14,2026-09-15
Tanjung Harapan,village,-1.05299,117.09071,KALIMANTAN TIMUR,16.005403518676758,16.067886352539062,15.408806800842285,16.37936023954887,16.37936023954887,16.37936023954887,2026-09-13,2026-09-14,2026-09-15
Ngayau,village,0.40607,116.70655,KALIMANTAN TIMUR,39.74984359741211,41.65632629394531,35.82001876831055,16.71748813104705,16.71748813104705,16.71748813104705,2026-09-13,2026-09-14,2026-09-15
Kampung Baru,village,0.58219,116.02683,KALIMANTAN TIMUR,18.094446182250977,20.776586532592773,18.164382934570312,25.549259931315063,25.549259931315063,25.549259931315063,2026-09-13,2026-09-14,2026-09-15
Lok Bahu,village,-0.49706,117.09592,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,22.57045789966761,22.57045789966761,22.57045789966761,2026-09-13,2026-09-14,2026-09-15
Simpang Pasir,village,-0.57532,117.13958,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,14.54550528201546,14.54550528201546,14.54550528201546,2026-09-13,2026-09-14,2026-09-15
Menamang Kiri,village,0.2217,116.89247,KALIMANTAN TIMUR,27.82732582092285,27.67947769165039,24.434038162231445,24.66389988861539,24.66389988861539,24.66389988861539,2026-09-13,2026-09-14,2026-09-15
Tama Pole,village,-0.77092,117.24422,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,17.869417471602173,17.869417471602173,17.869417471602173,2026-09-13,2026-09-14,2026-09-15
Tanjung Pagar,village,-0.29159,115.98261,KALIMANTAN TIMUR,35.77309799194336,36.768409729003906,32.896358489990234,16.55605592686512,16.55605592686512,16.55605592686512,2026-09-13,2026-09-14,2026-09-15
Gunung Sari Ulu,village,-1.25436,116.84594,KALIMANTAN TIMUR,14.908312797546387,14.671296119689941,14.206857681274414,28.001201936119156,28.001201936119156,28.001201936119156,2026-09-13,2026-09-14,2026-09-15
Teluk Dalam,village,-0.43946,117.00682,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,28.57154040176657,28.57154040176657,28.57154040176657,2026-09-13,2026-09-14,2026-09-15
Jambuk Makmur,village,-0.73869,116.26966,KALIMANTAN TIMUR,17.860916137695312,20.413249969482422,17.640682220458984,19.34820277459902,19.34820277459902,19.34820277459902,2026-09-13,2026-09-14,2026-09-15
Bukit Jering,village,-0.18404,116.65876,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,6.77050230339952,6.77050230339952,6.77050230339952,2026-09-13,2026-09-14,2026-09-15
Loa Ipuh Darat,village,-0.45674,116.89046,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,35.699961876036845,35.699961876036845,35.699961876036845,2026-09-13,2026-09-14,2026-09-15
Tanjung Laut Indah,village,0.11694,117.49689,KALIMANTAN TIMUR,26.981239318847656,26.418052673339844,24.37345314025879,23.36218002425132,23.36218002425132,23.36218002425132,2026-09-13,2026-09-14,2026-09-15
Singa Geweh,village,0.47949,117.54031,KALIMANTAN TIMUR,26.981239318847656,26.418052673339844,24.37345314025879,21.03301004037966,21.03301004037966,21.03301004037966,2026-09-13,2026-09-14,2026-09-15
Api-api,village,0.13164,117.49292,KALIMANTAN TIMUR,26.981239318847656,26.418052673339844,24.37345314025879,22.186396073102088,22.186396073102088,22.186396073102088,2026-09-13,2026-09-14,2026-09-15
Long Poq Baru,village,0.68047,116.49519,KALIMANTAN TIMUR,24.958724975585938,25.821014404296875,24.255998611450195,17.676398206113085,17.676398206113085,17.676398206113085,2026-09-13,2026-09-14,2026-09-15
Karang Mumus,village,-0.50404,117.15614,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,22.666226027185964,22.666226027185964,22.666226027185964,2026-09-13,2026-09-14,2026-09-15
Kota Bangun Ulu,village,-0.26497,116.58662,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,7.375939540001511,7.375939540001511,7.375939540001511,2026-09-13,2026-09-14,2026-09-15
Dabeq,village,1.04433,116.81512,KALIMANTAN TIMUR,24.958724975585938,25.821014404296875,24.255998611450195,36.19590541615947,36.19590541615947,36.19590541615947,2026-09-13,2026-09-14,2026-09-15
Kelekat,village,0.20833,116.3043,KALIMANTAN TIMUR,27.362743377685547,27.612306594848633,25.90041160583496,24.898987031216638,24.898987031216638,24.898987031216638,2026-09-13,2026-09-14,2026-09-15
Jonggon Jaya,village,-0.56557,116.79007,KALIMANTAN TIMUR,13.880085945129395,14.11353588104248,13.192788124084473,25.885645605307218,25.885645605307218,25.885645605307218,2026-09-13,2026-09-14,2026-09-15
Bukit Harapan,village,0.86795,117.84061,KALIMANTAN TIMUR,18.601871490478516,19.84461212158203,18.745744705200195,27.798309801789056,27.798309801789056,27.798309801789056,2026-09-13,2026-09-14,2026-09-15
Muara Pantuan,village,-0.57647,117.51685,KALIMANTAN TIMUR,17.077356338500977,18.832569122314453,16.370994567871094,16.55748944728018,16.55748944728018,16.55748944728018,2026-09-13,2026-09-14,2026-09-15
Tanjung Jone,village,-0.46193,116.14392,KALIMANTAN TIMUR,17.860916137695312,20.413249969482422,17.640682220458984,26.918840381546644,26.918840381546644,26.918840381546644,2026-09-13,2026-09-14,2026-09-15
Kolek,village,0.99992,117.92479,KALIMANTAN TIMUR,15.843913078308105,15.382493019104004,14.73497486114502,29.557557990685037,29.557557990685037,29.557557990685037,2026-09-13,2026-09-14,2026-09-15
Loa Ipuh,village,-0.42423,116.96636,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,29.025537330140963,29.025537330140963,29.025537330140963,2026-09-13,2026-09-14,2026-09-15
Pinang Jatus,village,-1.38115,116.14726,KALIMANTAN TIMUR,15.564688682556152,15.641468048095703,15.175750732421875,20.816835218513223,20.816835218513223,20.816835218513223,2026-09-13,2026-09-14,2026-09-15
Sesumpu,village,-1.34494,116.7475,KALIMANTAN TIMUR,14.908312797546387,14.671296119689941,14.206857681274414,22.991581384099682,22.991581384099682,22.991581384099682,2026-09-13,2026-09-14,2026-09-15
Kebon Agung,village,0.61216,117.2781,KALIMANTAN TIMUR,26.685718536376953,26.02151107788086,23.504852294921875,28.78179891670705,28.78179891670705,28.78179891670705,2026-09-13,2026-09-14,2026-09-15
Bugis,village,-0.49785,117.14456,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,23.01761761705828,23.01761761705828,23.01761761705828,2026-09-13,2026-09-14,2026-09-15
Amborawang Laut,village,-1.11951,117.02825,KALIMANTAN TIMUR,16.005403518676758,16.067886352539062,15.408806800842285,11.988748416754884,11.988748416754884,11.988748416754884,2026-09-13,2026-09-14,2026-09-15
Mulupan,village,0.23032,116.78197,KALIMANTAN TIMUR,39.74984359741211,41.65632629394531,35.82001876831055,21.666658881598522,21.666658881598522,21.666658881598522,2026-09-13,2026-09-14,2026-09-15
Bila Talang,village,0.5668,116.02012,KALIMANTAN TIMUR,18.094446182250977,20.776586532592773,18.164382934570312,27.409524123035332,27.409524123035332,27.409524123035332,2026-09-13,2026-09-14,2026-09-15
Jantur,village,-0.41574,116.29016,KALIMANTAN TIMUR,35.77309799194336,36.768409729003906,32.896358489990234,31.977674801091545,31.977674801091545,31.977674801091545,2026-09-13,2026-09-14,2026-09-15
Muara Siran,village,-0.1282,116.63854,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,9.061233037132837,9.061233037132837,9.061233037132837,2026-09-13,2026-09-14,2026-09-15
Muara Jawa Tengah,village,-0.84846,117.21921,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,21.170530836405533,21.170530836405533,21.170530836405533,2026-09-13,2026-09-14,2026-09-15
Karang Tunggal,village,-0.3951,117.09131,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,21.71563867688919,21.71563867688919,21.71563867688919,2026-09-13,2026-09-14,2026-09-15
Muara Beloan,village,-0.32983,115.93875,KALIMANTAN TIMUR,35.77309799194336,36.768409729003906,32.896358489990234,23.019451253959573,23.019451253959573,23.019451253959573,2026-09-13,2026-09-14,2026-09-15
Santan Ulu,village,0.00726,117.36172,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,37.122089031067546,37.122089031067546,37.122089031067546,2026-09-13,2026-09-14,2026-09-15
Pela,village,-0.23978,116.543,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,7.728967637839305,7.728967637839305,7.728967637839305,2026-09-13,2026-09-14,2026-09-15
Lemper,village,-0.91537,116.16362,KALIMANTAN TIMUR,17.860916137695312,20.413249969482422,17.640682220458984,24.97085834519084,24.97085834519084,24.97085834519084,2026-09-13,2026-09-14,2026-09-15
Gadur,village,-0.26983,115.90275,KALIMANTAN TIMUR,35.77309799194336,36.768409729003906,32.896358489990234,23.26689275351036,23.26689275351036,23.26689275351036,2026-09-13,2026-09-14,2026-09-15
Himba Lestari,village,0.64888,117.01217,KALIMANTAN TIMUR,26.685718536376953,26.02151107788086,23.504852294921875,19.435310042963426,19.435310042963426,19.435310042963426,2026-09-13,2026-09-14,2026-09-15
Bontang Baru,village,0.14494,117.49351,KALIMANTAN TIMUR,26.981239318847656,26.418052673339844,24.37345314025879,20.916337869372278,20.916337869372278,20.916337869372278,2026-09-13,2026-09-14,2026-09-15
Long Nah,village,0.61435,116.65556,KALIMANTAN TIMUR,24.958724975585938,25.821014404296875,24.255998611450195,21.547833387800605,21.547833387800605,21.547833387800605,2026-09-13,2026-09-14,2026-09-15
Sungai Keledang,village,-0.51798,117.1251,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,20.4312073003094,20.4312073003094,20.4312073003094,2026-09-13,2026-09-14,2026-09-15
Sebelimbingan,village,-0.17339,116.50681,KALIMANTAN TIMUR,40.47175216674805,40.05182647705078,34.01567840576172,10.776375205798532,10.776375205798532,10.776375205798532,2026-09-13,2026-09-14,2026-09-15
Handil Baru Darat,village,-0.8928,117.20204,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,24.255276443227785,24.255276443227785,24.255276443227785,2026-09-13,2026-09-14,2026-09-15
Wahau Baru,village,1.06777,116.88768,KALIMANTAN TIMUR,30.472505569458008,31.869352340698242,27.740570068359375,34.985120644564994,34.985120644564994,34.985120644564994,2026-09-13,2026-09-14,2026-09-15
Lamin Telihan,village,0.02811,116.22349,KALIMANTAN TIMUR,35.77309799194336,36.768409729003906,32.896358489990234,28.843007555869914,28.843007555869914,28.843007555869914,2026-09-13,2026-09-14,2026-09-15
Purwajaya,village,-0.61523,117.08062,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,9.669156717233658,9.669156717233658,9.669156717233658,2026-09-13,2026-09-14,2026-09-15
Kerta Buana,village,-0.31185,117.10729,KALIMANTAN TIMUR,28.028072357177734,27.442781448364258,25.104246139526367,12.463540441294468,12.463540441294468,12.463540441294468,2026-09-13,2026-09-14,2026-09-15
Tebangan Lembak,village,0.77686,117.44132,KALIMANTAN TIMUR,18.601871490478516,19.84461212158203,18.745744705200195,17.82938236201943,17.82938236201943,17.82938236201943,2026-09-13,2026-09-14,2026-09-15
Argo Mulyo,village,-0.92604,116.85172,KALIMANTAN TIMUR,15.37684440612793,15.118368148803711,14.298763275146484,37.33311478642136,37.33311478642136,37.33311478642136,2026-09-13,2026-09-14,2026-09-15
